semel,year,school,city,city_norm,match_stage,cluster,index_value,population,locality_form,ses_locality_name,log_population,district,sector,supervision,legal_status,education_stage,nurture_quintile,avg_class_size,total_budget_per_student,teaching_budget_per_student,tuition_per_student,perimeter_per_student,projects_per_student,purchases_per_student,transport_per_student,private_hours_per_student,special_ed_share,log_school_size,math_avg_grade,english_avg_grade,math_5unit_participation,english_5unit_participation,math_takers_total,english_takers_total,students_regular,students_special,budget_total,cost_teaching,cost_tuition,cost_perimeter,cost_projects,cost_purchases,cost_transport,hours_private,combined_avg_grade,total_takers,log_total_takers,iso_outlier,lof_outlier,lof_score,iso_score,outlier_consensus,outlier_any
248740,2013,תיכון אלכוארזמי,טמרה,טמרה,exact,2.0,-1.004,32048.0,,טמרה,10.375021260613996,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,27.4,26845.264853043813,0.0,26319.75222627737,2.421934306569343,128.31175182481752,399.6377727518482,-4.858832116788321,0.0,0.0,6.3080984415095305,72.7836612021858,78.03123076923077,0.081967213114754,0.1128205128205128,183.0,195.0,548.0,0.0,14711205.139468009,0.0,14423224.22,1327.22,70314.84,219001.49946801283,-2662.64,0.0,75.40744598570828,378.0,5.937536205082426,False,False,-0.998788044633697,-0.4446841096935518,False,False
248740,2014,תיכון אלכוארזמי,טמרה,טמרה,exact,2.0,-1.004,32048.0,,טמרה,10.375021260613996,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,27.4,26845.264853043813,0.0,26319.75222627737,2.421934306569343,128.31175182481752,399.6377727518482,-4.858832116788321,0.0,0.0,6.3080984415095305,72.51372093023255,79.15820652173912,0.0930232558139534,0.1141304347826086,172.0,184.0,548.0,0.0,14711205.139468009,0.0,14423224.22,1327.22,70314.84,219001.49946801283,-2662.64,0.0,75.83596372598583,356.0,5.877735781779639,False,False,-0.9998776321481723,-0.43751893086256394,False,False
248740,2015,תיכון אלכוארזמי,טמרה,טמרה,exact,2.0,-1.004,32048.0,,טמרה,10.375021260613996,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,27.4,26845.264853043813,0.0,26319.75222627737,2.421934306569343,128.31175182481752,399.6377727518482,-4.858832116788321,0.0,0.0,6.3080984415095305,71.18285714285715,80.12660256410257,0.1587301587301587,0.1217948717948717,126.0,156.0,548.0,0.0,14711205.139468009,0.0,14423224.22,1327.22,70314.84,219001.49946801283,-2662.64,0.0,75.65472985347986,282.0,5.645446897643238,False,False,-1.0181852641439846,-0.4406123869055377,False,False
248740,2016,תיכון אלכוארזמי,טמרה,טמרה,exact,2.0,-1.004,32048.0,,טמרה,10.375021260613996,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,27.4,26845.264853043813,0.0,26319.75222627737,2.421934306569343,128.31175182481752,399.6377727518482,-4.858832116788321,0.0,0.0,6.3080984415095305,71.82213414634147,73.9598969072165,0.1951219512195122,0.1649484536082474,164.0,194.0,548.0,0.0,14711205.139468009,0.0,14423224.22,1327.22,70314.84,219001.49946801283,-2662.64,0.0,72.89101552677899,358.0,5.883322388488279,False,False,-1.172540880559008,-0.4708020838216694,False,False
248757,2015,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ג דיידה-מכר,exact,2.0,-0.999,20078.0,,ג'דיידה-מכר,9.907429771768753,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,29.0,15643.997875862073,0.0,15483.904712643678,9.108275862068965,111.02758620689654,45.49293333333333,-5.535632183908047,0.0,0.0,4.477336814478207,90.85,94.22444444444446,0.4090909090909091,0.5185185185185185,22.0,27.0,87.0,0.0,1361027.8152000003,0.0,1347099.71,792.42,9659.4,3957.8852,-481.6,0.0,92.53722222222223,49.0,3.912023005428146,True,False,-1.2180458737509425,-0.5519861423014033,False,True
248757,2016,"חט""ע מכר-ג'דידה",ג'דיידה-מכר,ג דיידה-מכר,exact,2.0,-0.999,20078.0,,ג'דיידה-מכר,9.907429771768753,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,29.0,15643.997875862073,0.0,15483.904712643678,9.108275862068965,111.02758620689654,45.49293333333333,-5.535632183908047,0.0,0.0,4.477336814478207,79.55,89.13,0.0,0.3846153846153846,26.0,26.0,87.0,0.0,1361027.8152000003,0.0,1347099.71,792.42,9659.4,3957.8852,-481.6,0.0,84.34,52.0,3.970291913552122,False,False,-1.0864890374842862,-0.45035999846574254,False,False
248781,2013,תיכון אורית,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,11.234586278188068,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,22.416666666666668,14236.569386802154,0.0,13798.712230483266,4.097434944237919,211.84386617100373,227.5125838281809,-5.596728624535316,0.0,0.0,5.598421958998375,70.0,71.67,0.0,0.0,21.0,30.0,269.0,0.0,3829637.165049779,0.0,3711853.589999999,1102.21,56986.0,61200.88504978067,-1505.52,0.0,70.83500000000001,51.0,3.9512437185814275,False,False,-1.0532611122678452,-0.43922853580549986,False,False
248781,2014,תיכון אורית,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,11.234586278188068,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,22.416666666666668,14236.569386802154,0.0,13798.712230483266,4.097434944237919,211.84386617100373,227.5125838281809,-5.596728624535316,0.0,0.0,5.598421958998375,71.87000000000002,71.76,0.0,0.0,30.0,34.0,269.0,0.0,3829637.165049779,0.0,3711853.589999999,1102.21,56986.0,61200.88504978067,-1505.52,0.0,71.81500000000001,64.0,4.174387269895637,False,False,-1.0389269597225486,-0.43755612493475937,False,False
248781,2015,תיכון אורית,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,11.234586278188068,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,22.416666666666668,14236.569386802154,0.0,13798.712230483266,4.097434944237919,211.84386617100373,227.5125838281809,-5.596728624535316,0.0,0.0,5.598421958998375,,62.17,0.0,0.0,9.0,36.0,269.0,0.0,3829637.165049779,0.0,3711853.589999999,1102.21,56986.0,61200.88504978067,-1505.52,0.0,62.17,45.0,3.828641396489095,False,False,-1.0875904716704519,-0.4720284692639237,False,False
248781,2016,תיכון אורית,נצרת,נצרת,exact,3.0,-0.592,75703.0,,נצרת,11.234586278188068,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,22.416666666666668,14236.569386802154,0.0,13798.712230483266,4.097434944237919,211.84386617100373,227.5125838281809,-5.596728624535316,0.0,0.0,5.598421958998375,,62.7,0.0,0.0,8.0,32.0,269.0,0.0,3829637.165049779,0.0,3711853.589999999,1102.21,56986.0,61200.88504978067,-1505.52,0.0,62.7,40.0,3.713572066704308,False,False,-1.0885931897862788,-0.472636244241048,False,False
248823,2013,נוטרדאם,מעיליא,מעיליא,exact,7.0,0.618,3095.0,,מעיליא,8.037866234709618,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,2.0,25.4375,21113.70277232428,0.0,20740.070393120397,2.9404914004914,187.92,192.11911139061397,-9.347223587223588,0.0,0.0,6.0112671744041615,77.67365384615384,83.89745762711865,0.1333333333333333,0.144927536231884,60.0,69.0,407.0,0.0,8593277.028335981,0.0,8441208.65,1196.78,76483.44,78192.47833597987,-3804.32,0.0,80.78555573663624,129.0,4.867534450455582,False,False,-1.2366706875719282,-0.4452258322657313,False,False
248823,2014,נוטרדאם,מעיליא,מעיליא,exact,7.0,0.618,3095.0,,מעיליא,8.037866234709618,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,2.0,25.4375,21113.70277232428,0.0,20740.070393120397,2.9404914004914,187.92,192.11911139061397,-9.347223587223588,0.0,0.0,6.0112671744041615,81.37037037037037,85.85093023255814,0.1604938271604938,0.2093023255813953,81.0,86.0,407.0,0.0,8593277.028335981,0.0,8441208.65,1196.78,76483.44,78192.47833597987,-3804.32,0.0,83.61065030146426,167.0,5.123963979403259,False,False,-1.1377402562035401,-0.44030420078662025,False,False
248823,2015,נוטרדאם,מעיליא,מעיליא,exact,7.0,0.618,3095.0,,מעיליא,8.037866234709618,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,2.0,25.4375,21113.70277232428,0.0,20740.070393120397,2.9404914004914,187.92,192.11911139061397,-9.347223587223588,0.0,0.0,6.0112671744041615,88.48264150943396,89.43747899159665,0.330188679245283,0.3025210084033613,106.0,119.0,407.0,0.0,8593277.028335981,0.0,8441208.65,1196.78,76483.44,78192.47833597987,-3804.32,0.0,88.96006025051531,225.0,5.420534999272286,False,True,-1.4212626693290304,-0.4877830877225342,False,True
248823,2016,נוטרדאם,מעיליא,מעיליא,exact,7.0,0.618,3095.0,,מעיליא,8.037866234709618,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,2.0,25.4375,21113.70277232428,0.0,20740.070393120397,2.9404914004914,187.92,192.11911139061397,-9.347223587223588,0.0,0.0,6.0112671744041615,87.1182608695652,91.14490384615384,0.2391304347826087,0.3557692307692308,92.0,104.0,407.0,0.0,8593277.028335981,0.0,8441208.65,1196.78,76483.44,78192.47833597987,-3804.32,0.0,89.13158235785951,196.0,5.2832037287379885,False,False,-1.2531204127442708,-0.46587570446845283,False,False
248831,2013,על יסודי טכנולוגי,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,9.587063011218692,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,,24.5,30305.198038090435,0.0,29134.44551020409,5.523724489795919,184.0976530612245,983.935436049602,-2.8042857142857143,0.0,0.0,5.2832037287379885,,75.63,0.0,0.0,10.0,16.0,196.0,0.0,5939818.815465725,0.0,5710351.320000002,1082.65,36083.14,192851.345465722,-549.64,0.0,75.63,26.0,3.295836866004329,False,False,-1.0776225337523606,-0.45320154108675037,False,False
248831,2014,על יסודי טכנולוגי,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,9.587063011218692,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,,24.5,30305.198038090435,0.0,29134.44551020409,5.523724489795919,184.0976530612245,983.935436049602,-2.8042857142857143,0.0,0.0,5.2832037287379885,,77.0,0.0,0.0,9.0,14.0,196.0,0.0,5939818.815465725,0.0,5710351.320000002,1082.65,36083.14,192851.345465722,-549.64,0.0,77.0,23.0,3.1780538303479458,False,False,-1.0886739358979738,-0.46022808504353524,False,False
248831,2015,על יסודי טכנולוגי,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,9.587063011218692,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,,24.5,30305.198038090435,0.0,29134.44551020409,5.523724489795919,184.0976530612245,983.935436049602,-2.8042857142857143,0.0,0.0,5.2832037287379885,,55.0,,0.0,,11.0,196.0,0.0,5939818.815465725,0.0,5710351.320000002,1082.65,36083.14,192851.345465722,-549.64,0.0,55.0,11.0,2.4849066497880004,False,False,,,False,False
248831,2016,על יסודי טכנולוגי,מג'ד אל-כרום,מג ד אל-כרום,exact,2.0,-0.914,14574.0,,מג'ד אל-כרום,9.587063011218692,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,,24.5,30305.198038090435,0.0,29134.44551020409,5.523724489795919,184.0976530612245,983.935436049602,-2.8042857142857143,0.0,0.0,5.2832037287379885,,58.86,,0.0,,14.0,196.0,0.0,5939818.815465725,0.0,5710351.320000002,1082.65,36083.14,192851.345465722,-549.64,0.0,58.86,14.0,2.70805020110221,False,False,,,False,False
249037,2013,תיכון כפר מנדא,כפר מנדא,כפר מנדא,exact,2.0,-1.373,18509.0,,כפר מנדא,9.826066405567545,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,29.029411764705884,20985.67310661066,0.0,20576.5719756839,1.533029381965552,169.4467274569402,242.198456154714,-4.077082066869301,0.0,0.0,6.895682697747868,76.01769633507854,76.58361809045226,0.0575916230366492,0.0854271356783919,191.0,199.0,987.0,0.0,20712859.35622472,0.0,20309076.540000007,1513.1,167243.91999999998,239049.87622470275,-4024.08,0.0,76.3006572127654,390.0,5.968707559985366,False,False,-1.0031709433361988,-0.45847750376380914,False,False
249037,2014,תיכון כפר מנדא,כפר מנדא,כפר מנדא,exact,2.0,-1.373,18509.0,,כפר מנדא,9.826066405567545,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,29.029411764705884,20985.67310661066,0.0,20576.5719756839,1.533029381965552,169.4467274569402,242.198456154714,-4.077082066869301,0.0,0.0,6.895682697747868,80.07821256038649,78.90633802816902,0.0531400966183574,0.1220657276995305,207.0,213.0,987.0,0.0,20712859.35622472,0.0,20309076.540000007,1513.1,167243.91999999998,239049.87622470275,-4024.08,0.0,79.49227529427776,420.0,6.042632833682381,False,False,-1.0509770812503259,-0.4577073745375144,False,False
249037,2015,תיכון כפר מנדא,כפר מנדא,כפר מנדא,exact,2.0,-1.373,18509.0,,כפר מנדא,9.826066405567545,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,29.029411764705884,20985.67310661066,0.0,20576.5719756839,1.533029381965552,169.4467274569402,242.198456154714,-4.077082066869301,0.0,0.0,6.895682697747868,80.35228155339806,80.79773333333333,0.0728155339805825,0.1022222222222222,206.0,225.0,987.0,0.0,20712859.35622472,0.0,20309076.540000007,1513.1,167243.91999999998,239049.87622470275,-4024.08,0.0,80.57500744336569,431.0,6.068425588244111,False,False,-1.0563483649904193,-0.45964603291041894,False,False
249037,2016,תיכון כפר מנדא,כפר מנדא,כפר מנדא,exact,2.0,-1.373,18509.0,,כפר מנדא,9.826066405567545,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,29.029411764705884,20985.67310661066,0.0,20576.5719756839,1.533029381965552,169.4467274569402,242.198456154714,-4.077082066869301,0.0,0.0,6.895682697747868,78.76874439461884,81.15266666666666,0.1031390134529148,0.1333333333333333,223.0,225.0,987.0,0.0,20712859.35622472,0.0,20309076.540000007,1513.1,167243.91999999998,239049.87622470275,-4024.08,0.0,79.96070553064274,448.0,6.1070228877422545,False,False,-1.0439139805311277,-0.4591966914950696,False,False
249094,2013,תיכון כאבול,כאבול,כאבול,exact,2.0,-0.985,13209.0,,כאבול,9.488729397516371,צפון,ערבי,ממלכתי,מוכר,עליונה בלבד,5.0,27.904761904761905,24776.13333982807,0.0,24315.163788395897,2.342798634812287,191.99641638225256,271.62535347995475,-4.995017064846416,0.0,0.0,6.375024819828097,75.76726027397261,75.99375,0.0958904109589041,0.15,146.0,160.0,586.0,0.0,14518814.13713925,0.0,14248685.979999997,1372.88,112509.9,159172.4571392535,-2927.08,0.0,75.8805051369863,306.0,5.726847747587197,False,False,-0.971972456737995,-0.42442282807988146,False,False
